graph_id,num_nodes,num_edges,density,avg_degree,min_degree,max_degree,avg_clustering,avg_degree_centrality,max_degree_centrality,diameter,avg_shortest_path,Combinatorial features 
ranked_0_enzyme_mimicB1-501EN2e,336,1644,0.0292110874200426,9.78571428571429,2,18,0.557304605505761,0.0292110874200426,0.0537313432835821,15,5.32821606254442,
ranked_0_enzyme_mimicB1-501EN256c,334,1656,0.0297782812752873,9.91616766467066,2,17,0.533931374288894,0.0297782812752873,0.0510510510510511,11,4.85290679901458,
ranked_0_enzyme_mimicB1-501EN10a,344,1556,0.0263746694691166,9.04651162790698,4,18,0.587931799542606,0.0263746694691166,0.0524781341107872,20,7.10424435554953,
ranked_0_enzyme_mimicB1-501EN86b,315,1633,0.0330199170963502,10.368253968254,4,18,0.537791870957137,0.0330199170963502,0.0573248407643312,10,4.92354665857851,
ranked_0_enzyme_mimicB1-501EN104b,319,1388,0.0273653910609018,8.70219435736677,2,17,0.57446454266941,0.0273653910609018,0.0534591194968554,15,6.20821750359812,
ranked_0_enzyme_mimicB1-501EN174d,325,1312,0.0249192782526116,8.07384615384615,2,15,0.616595421672344,0.0249192782526116,0.0462962962962963,27,11.8617473884141,
ranked_0_enzyme_mimicB1-501EN375d,328,1561,0.0291079286939658,9.51829268292683,4,17,0.567720577983311,0.0291079286939658,0.0519877675840979,13,5.62295815618707,
ranked_0_enzyme_mimicB1-501EN236c,319,1586,0.0312690995839987,9.9435736677116,2,18,0.550464076870125,0.0312690995839987,0.0566037735849057,13,5.12097553281678,
ranked_0_enzyme_mimicB1-501EN234b,323,1427,0.0274407245735823,8.8359133126935,2,15,0.572794182082108,0.0274407245735823,0.046583850931677,14,5.76051381651059,
ranked_0_enzyme_mimicB1-501EN382b,338,1607,0.0282162484855934,9.50887573964497,2,15,0.53453139562607,0.0282162484855934,0.0445103857566766,14,5.18678559513985,
ranked_0_enzyme_mimicB1-501EN271d,329,1650,0.0305804729779821,10.0303951367781,2,17,0.542689795255502,0.0305804729779821,0.0518292682926829,11,4.97683297501668,
ranked_0_enzyme_mimicB1-501EN395e,332,1693,0.0308120700323954,10.1987951807229,3,19,0.55403561573994,0.0308120700323954,0.0574018126888218,13,4.919557383613,
ranked_0_enzyme_mimicB1-501EN248b,324,1543,0.0294882085387761,9.52469135802469,2,18,0.550399674460132,0.0294882085387761,0.0557275541795666,11,5.02799755379735,
ranked_0_enzyme_mimicB1-501EN135e,331,1644,0.0301016204339467,9.93353474320242,2,19,0.545384411050888,0.0301016204339467,0.0575757575757576,15,5.09089078092099,
ranked_0_enzyme_mimicB1-501EN154e,330,1666,0.0306898774983881,10.0969696969697,2,19,0.56407543668661,0.0306898774983881,0.0577507598784195,13,5.25152436216266,
ranked_0_enzyme_mimicB1-501EN177b,329,1454,0.0269478834605975,8.83890577507599,2,15,0.566539657573092,0.0269478834605975,0.0457317073170732,19,6.3079175624583,
ranked_0_enzyme_mimicB1-501EN330c,326,1544,0.0291458235016517,9.47239263803681,4,17,0.547977464113335,0.0291458235016517,0.0523076923076923,12,5.0528173666824,
ranked_0_enzyme_mimicB1-501EN247d,327,1636,0.0306936079998499,10.0061162079511,3,18,0.537716220838185,0.0306936079998499,0.0552147239263804,10,4.83966529708636,
ranked_0_enzyme_mimicB1-501EN183c,329,1481,0.0274482912002372,9.00303951367781,2,18,0.576837433381327,0.0274482912002372,0.0548780487804878,20,6.80378456520128,
ranked_0_enzyme_mimicB1-501EN146e,324,1600,0.0305775331575125,9.87654320987654,4,18,0.552134392276004,0.0305775331575125,0.0557275541795666,14,5.11434086305087,
ranked_0_enzyme_mimicB1-501EN356b,331,1707,0.0312551496841527,10.3141993957704,4,20,0.541516830377165,0.0312551496841527,0.0606060606060606,10,4.88371326558638,
ranked_0_enzyme_mimicB1-501EN211b,327,1604,0.0300932440291927,9.81039755351682,2,19,0.56271081186723,0.0300932440291927,0.0582822085889571,14,5.43008573947956,
ranked_0_enzyme_mimicB1-501EN220d,330,1581,0.0291240674219398,9.58181818181818,2,19,0.542014629000275,0.0291240674219398,0.0577507598784195,11,5.03192410426453,
ranked_0_enzyme_mimicB1-501EN61e,322,1546,0.0299142818443916,9.60248447204969,4,17,0.56011718764733,0.0299142818443915,0.0529595015576324,14,5.5491766800178,
ranked_0_enzyme_mimicB1-501EN333d,327,1668,0.0312939719705071,10.2018348623853,4,19,0.547095682925916,0.0312939719705071,0.0582822085889571,10,4.82788315416221,
ranked_0_enzyme_mimicB1-501EN136a,322,1587,0.0307076101468625,9.85714285714286,2,17,0.549059100178025,0.0307076101468625,0.0529595015576324,15,5.64218958611482,
ranked_0_enzyme_mimicB1-501EN181e,324,1663,0.0317815235255896,10.2654320987654,2,19,0.545238879303923,0.0317815235255896,0.0588235294117647,14,4.96537094369912,
ranked_0_enzyme_mimicB1-501EN270e,325,1534,0.0291358024691358,9.44,2,18,0.575890590053485,0.0291358024691358,0.0555555555555556,16,6.0298955365622,
ranked_0_enzyme_mimicB1-501EN143e,338,1801,0.0316225659754534,10.6568047337278,3,18,0.532626462951906,0.0316225659754534,0.0534124629080119,10,4.69994556915351,
ranked_0_enzyme_mimicB1-501EN33a,331,1538,0.0281607616955049,9.29305135951662,2,18,0.562326824193716,0.0281607616955049,0.0545454545454545,33,8.73661082120297,
ranked_0_enzyme_mimicB1-501EN245a,325,1574,0.0298955365622032,9.68615384615385,2,16,0.546260184260184,0.0298955365622032,0.0493827160493827,11,5.12738841405508,
ranked_0_enzyme_mimicB1-501EN290c,339,1634,0.0285210591541429,9.6401179941003,2,17,0.539576074050306,0.0285210591541429,0.0502958579881657,13,5.21994728665934,
ranked_0_enzyme_mimicB1-501EN113c,336,1549,0.0275230987917555,9.2202380952381,2,18,0.547437810108503,0.0275230987917555,0.0537313432835821,15,5.46092750533049,
ranked_0_enzyme_mimicB1-501EN278c,322,1547,0.0299336313151835,9.60869565217391,2,18,0.55645110633693,0.0299336313151835,0.0560747663551402,11,5.06284708113233,
ranked_0_enzyme_mimicB1-501EN64b,339,1670,0.0291494301024594,9.85250737463127,2,18,0.529235980342175,0.0291494301024594,0.0532544378698225,10,4.78644115131522,
ranked_0_enzyme_mimicB1-501EN179d,337,1692,0.02988554472234,10.0415430267062,4,17,0.542243218177064,0.02988554472234,0.0505952380952381,12,5.20080895859828,
ranked_0_enzyme_mimicB1-501EN336c,338,1543,0.0270925148806911,9.1301775147929,4,16,0.567495210246689,0.0270925148806911,0.0474777448071217,18,6.05660808034695,
ranked_0_enzyme_mimicB1-501EN293b,325,1596,0.0303133903133903,9.82153846153846,2,17,0.543100931245728,0.0303133903133903,0.0524691358024691,12,5.07333333333333,
ranked_0_enzyme_mimicB1-501EN250e,325,1568,0.0297815764482431,9.64923076923077,2,19,0.564866141294338,0.0297815764482431,0.058641975308642,12,5.07967711301045,
ranked_0_enzyme_mimicB1-501EN95e,339,1650,0.0288003351311724,9.73451327433628,3,18,0.569390340316941,0.0288003351311724,0.0532544378698225,13,5.53977064460386,
ranked_0_enzyme_mimicB1-501EN322c,332,1625,0.0295744913187493,9.78915662650602,2,17,0.545701726712534,0.0295744913187493,0.0513595166163142,13,4.9929567211444,
ranked_0_enzyme_mimicB1-501EN75e,309,1452,0.0305131761442441,9.39805825242718,2,17,0.560667055198751,0.0305131761442441,0.0551948051948052,16,5.9461396208969,
ranked_0_enzyme_mimicB1-501EN37a,330,1651,0.0304135580731325,10.0060606060606,2,18,0.540350402716713,0.0304135580731325,0.0547112462006079,11,4.85856129685917,
ranked_0_enzyme_mimicB1-501EN115b,336,1683,0.0299040511727079,10.0178571428571,2,18,0.543955736432102,0.0299040511727079,0.0537313432835821,11,4.838539445629,
ranked_0_enzyme_mimicB1-501EN301c,322,1583,0.0306302122636946,9.83229813664596,4,18,0.542723752113595,0.0306302122636946,0.0560747663551402,11,4.85451132911515,
ranked_0_enzyme_mimicB1-501EN280b,330,1674,0.0308372478585245,10.1454545454545,2,18,0.53399700764674,0.0308372478585244,0.0547112462006079,11,4.95925209542231,
ranked_0_enzyme_mimicB1-501EN219c,331,1633,0.0299002105648631,9.86706948640483,4,16,0.539680418607911,0.0299002105648631,0.0484848484848485,12,4.85989197107022,
ranked_0_enzyme_mimicB1-501EN94e,324,1540,0.0294308756641058,9.50617283950617,2,18,0.563729515663066,0.0294308756641058,0.0557275541795666,15,5.95571990979628,
ranked_0_enzyme_mimicB1-501EN206e,342,1556,0.0266845020665055,9.09941520467836,2,17,0.579014742662833,0.0266845020665055,0.0498533724340176,18,6.97624804925314,
ranked_0_enzyme_mimicB1-501EN24b,313,1512,0.0309658392725485,9.66134185303514,2,18,0.555394380098383,0.0309658392725485,0.0576923076923077,14,5.14448676988613,
ranked_0_enzyme_mimicB1-501EN168c,328,1314,0.0245021257552025,8.01219512195122,2,16,0.592617122037853,0.0245021257552025,0.0489296636085627,36,11.5953233385545,
ranked_0_enzyme_mimicB1-501EN34b,338,1554,0.0272856565940337,9.19526627218935,2,18,0.573653789939031,0.0272856565940337,0.0534124629080119,17,5.98386388776711,
ranked_0_enzyme_mimicB1-501EN61d,322,1524,0.0294885934869681,9.46583850931677,2,18,0.571476826263088,0.0294885934869681,0.0560747663551402,22,6.59010081074283,
ranked_0_enzyme_mimicB1-501EN25c,331,1617,0.029607250755287,9.77039274924471,2,18,0.544774084395552,0.029607250755287,0.0545454545454545,11,4.86214409960634,
ranked_0_enzyme_mimicB1-501EN249d,331,1431,0.0262015929689646,8.64652567975831,2,16,0.558973470302775,0.0262015929689646,0.0484848484848485,17,6.04866794836583,
ranked_0_enzyme_mimicB1-501EN101d,329,1615,0.0299317962784491,9.81762917933131,2,19,0.54563476431954,0.0299317962784491,0.0579268292682927,13,4.96606494180443,
ranked_0_enzyme_mimicB1-501EN351e,335,1637,0.0292608812226294,9.77313432835821,2,18,0.536625659970699,0.0292608812226294,0.0538922155688623,12,5.28622754491018,
ranked_0_enzyme_mimicB1-501EN314e,335,1573,0.0281169005273036,9.3910447761194,2,18,0.572540695086787,0.0281169005273036,0.0538922155688623,29,7.23097685226562,
ranked_0_enzyme_mimicB1-501EN69e,331,1626,0.0297720406481736,9.82477341389728,2,20,0.541491600467123,0.0297720406481736,0.0606060606060606,11,4.86959626476243,
ranked_0_enzyme_mimicB1-501EN61c,323,1413,0.0271715093359998,8.74922600619195,2,18,0.563903476983972,0.0271715093359998,0.0559006211180124,20,6.61327231121282,
ranked_0_enzyme_mimicB1-501EN39d,344,1682,0.0285104074852532,9.77906976744186,4,17,0.5439663965955,0.0285104074852532,0.0495626822157434,12,5.30808868397858,
ranked_0_enzyme_mimicB1-501EN391c,315,1531,0.0309574360529775,9.72063492063492,3,18,0.545483240693325,0.0309574360529775,0.0573248407643312,12,5.15743605297745,
ranked_0_enzyme_mimicB1-501EN351b,336,1632,0.028997867803838,9.71428571428571,3,17,0.544166826112729,0.028997867803838,0.0507462686567164,11,5.23777540867093,
ranked_0_enzyme_mimicB1-501EN285a,340,1691,0.0293423564115912,9.94705882352941,2,18,0.535343683133475,0.0293423564115912,0.0530973451327434,11,4.94964428249176,
ranked_0_enzyme_mimicB1-501EN83a,320,1561,0.030583855799373,9.75625,2,19,0.550555474770113,0.030583855799373,0.0595611285266458,13,5.34649294670846,
ranked_0_enzyme_mimicB1-501EN0d,341,1732,0.02987752285665,10.158357771261,2,17,0.532705281320945,0.02987752285665,0.05,13,4.95732275314818,
ranked_0_enzyme_mimicB1-501EN238d,333,1622,0.0293425956076558,9.74174174174174,4,19,0.553220759232111,0.0293425956076558,0.0572289156626506,15,5.81026809942473,
ranked_0_enzyme_mimicB1-501EN108b,325,1682,0.0319468186134853,10.3507692307692,4,19,0.543752730453373,0.0319468186134853,0.058641975308642,10,4.83475783475784,
ranked_0_enzyme_mimicB1-501EN102c,322,1606,0.03107525009191,9.97515527950311,2,19,0.556669516926377,0.03107525009191,0.059190031152648,12,4.98982217836342,
ranked_0_enzyme_mimicB1-501EN259c,324,1535,0.0293353208729886,9.47530864197531,2,18,0.558969931968298,0.0293353208729886,0.0557275541795666,12,5.26787830141803,
ranked_0_enzyme_mimicB1-501EN398b,335,1502,0.0268477969434266,8.96716417910448,2,17,0.569805569028571,0.0268477969434266,0.0508982035928144,19,6.67530610420949,
ranked_0_enzyme_mimicB1-501EN277e,333,1572,0.0284380766308477,9.44144144144144,2,17,0.547335114491977,0.0284380766308477,0.0512048192771084,20,5.85484279460183,
ranked_0_enzyme_mimicB1-501EN146c,325,1620,0.0307692307692308,9.96923076923077,4,18,0.543909191361679,0.0307692307692308,0.0555555555555556,11,4.84442545109212,
ranked_0_enzyme_mimicB1-501EN291d,329,1611,0.0298576617985025,9.79331306990881,2,17,0.543788773754802,0.0298576617985025,0.0518292682926829,11,4.88514715694269,
ranked_0_enzyme_mimicB1-501EN382c,338,1672,0.0293575404280723,9.89349112426036,2,18,0.545970008739761,0.0293575404280723,0.0534124629080119,13,5.2211121451021,
ranked_0_enzyme_mimicB1-501EN187a,335,1676,0.0299579944588435,10.0059701492537,2,19,0.539341937885905,0.0299579944588435,0.0568862275449102,13,4.919617481455,
ranked_0_enzyme_mimicB1-501EN358a,315,1554,0.0314225053078556,9.86666666666667,2,17,0.542040978525572,0.0314225053078556,0.054140127388535,12,4.91638863613386,
ranked_0_enzyme_mimicB1-501EN100b,342,1710,0.0293255131964809,10,3,17,0.539376942382618,0.0293255131964809,0.0498533724340176,12,5.01504004390252,
ranked_0_enzyme_mimicB1-501EN335e,333,1645,0.0297586743369876,9.87987987987988,4,19,0.545954076243034,0.0297586743369876,0.0572289156626506,12,5.23622417598321,
ranked_0_enzyme_mimicB1-501EN252a,326,1482,0.0279754601226994,9.0920245398773,4,16,0.588689046127696,0.0279754601226994,0.0492307692307692,18,6.87586597451628,
ranked_0_enzyme_mimicB1-501EN218e,331,1563,0.0286185113979676,9.44410876132931,4,18,0.554544310910936,0.0286185113979676,0.0545454545454545,13,5.18139705209192,
ranked_0_enzyme_mimicB1-501EN360c,331,1641,0.0300466904696512,9.91540785498489,4,19,0.539272863613917,0.0300466904696512,0.0575757575757576,15,5.65055387713998,
ranked_0_enzyme_mimicB1-501EN355b,332,1663,0.0302660794234339,10.0180722891566,4,19,0.540993269478107,0.0302660794234339,0.0574018126888218,12,4.7947439304044,
ranked_0_enzyme_mimicB1-501EN373e,335,1634,0.029207257127536,9.75522388059702,2,18,0.5451354367026,0.029207257127536,0.0538922155688623,13,5.18789882920726,
ranked_0_enzyme_mimicB1-501EN192d,327,1587,0.0297743006697811,9.70642201834862,4,19,0.548802444519206,0.0297743006697811,0.0582822085889571,12,5.02495262753044,
ranked_0_enzyme_mimicB1-501EN45b,339,1713,0.0298999842907263,10.1061946902655,2,20,0.548875826727275,0.0298999842907263,0.0591715976331361,13,5.04560925799864,
ranked_0_enzyme_mimicB1-501EN284b,326,1657,0.0312789051439358,10.1656441717791,4,18,0.543683247964194,0.0312789051439358,0.0553846153846154,12,4.8820953279849,
ranked_0_enzyme_mimicB1-501EN337c,340,1629,0.0282665278500781,9.58235294117647,2,19,0.566986476715578,0.0282665278500781,0.056047197640118,19,6.02488287350338,
ranked_0_enzyme_mimicB1-501EN70e,326,1547,0.0292024539877301,9.49079754601227,2,18,0.560035618277227,0.0292024539877301,0.0553846153846154,19,6.24407739499764,
ranked_0_enzyme_mimicB1-501EN182a,338,1621,0.0284620652116658,9.59171597633136,3,19,0.563067906908015,0.0284620652116658,0.056379821958457,13,5.53426509578073,
ranked_0_enzyme_mimicB1-501EN39a,344,1608,0.0272560851583158,9.34883720930233,2,16,0.558978892554473,0.0272560851583158,0.0466472303206997,18,5.78266323140552,
ranked_0_enzyme_mimicB1-501EN385c,330,1528,0.0281477387860367,9.26060606060606,2,15,0.547020370202187,0.0281477387860367,0.0455927051671732,16,5.3886524822695,
ranked_0_enzyme_mimicB1-501EN310d,335,1514,0.0270622933238002,9.03880597014925,2,18,0.572842005326641,0.0270622933238002,0.0538922155688623,24,6.62847439449459,
ranked_0_enzyme_mimicB1-501EN42e,337,1626,0.0287197965239508,9.64985163204748,3,18,0.546240591510272,0.0287197965239508,0.0535714285714286,13,5.5137416984598,
ranked_0_enzyme_mimicB1-501EN185a,334,1598,0.0287353221484958,9.5688622754491,2,15,0.540796279568735,0.0287353221484958,0.045045045045045,14,5.16279153404902,
ranked_0_enzyme_mimicB1-501EN356c,331,1673,0.0306326100888034,10.1087613293051,4,16,0.552697218860361,0.0306326100888034,0.0484848484848485,12,5.54525313558546,
ranked_0_enzyme_mimicB1-501EN191e,328,1440,0.0268516446632356,8.78048780487805,2,16,0.572061906589345,0.0268516446632356,0.0489296636085627,20,6.62169016185575,
ranked_0_enzyme_mimicB1-501EN373d,335,1673,0.0299043703637501,9.98805970149254,2,18,0.539063953800564,0.0299043703637501,0.0538922155688623,13,5.02775940656001,
ranked_0_enzyme_mimicB1-501EN186e,340,1684,0.0292208918965816,9.90588235294118,2,19,0.552598421606116,0.0292208918965816,0.056047197640118,15,5.61114003123373,
ranked_0_enzyme_mimicB1-501EN25d,331,1617,0.029607250755287,9.77039274924471,3,18,0.55213508674056,0.029607250755287,0.0545454545454545,11,5.0306875400531,
ranked_0_enzyme_mimicB1-501EN240e,329,1375,0.0254837274816517,8.35866261398176,2,16,0.591540298607167,0.0254837274816517,0.0487804878048781,25,7.49712728890207,
ranked_0_enzyme_mimicB1-501EN315c,328,1466,0.0273364660252107,8.9390243902439,2,15,0.57830870010748,0.0273364660252107,0.0458715596330275,16,6.29382039233236,
ranked_0_enzyme_mimicB1-501EN13b,323,1563,0.0300559583100975,9.67801857585139,2,19,0.55391172034531,0.0300559583100975,0.0590062111801242,13,5.43755167971079,
ranked_0_enzyme_mimicB1-501EN331c,333,1401,0.0253446217301639,8.41441441441441,2,15,0.589683623016956,0.0253446217301639,0.0451807228915663,28,7.80323094178516,
ranked_0_enzyme_mimicB1-501EN65d,335,1620,0.0289570113504335,9.67164179104478,2,16,0.550623754355098,0.0289570113504335,0.0479041916167665,15,5.65235499150952,
ranked_0_enzyme_mimicB1-501EN317e,322,1524,0.0294885934869681,9.46583850931677,2,18,0.551881859463153,0.0294885934869681,0.0560747663551402,15,5.80648594260947,
ranked_0_enzyme_mimicB1-501EN64d,338,1582,0.0277772900461784,9.36094674556213,2,18,0.551271952899171,0.0277772900461784,0.0534124629080119,15,5.48301230839464,
ranked_0_enzyme_mimicB1-501EN57b,333,1591,0.0287817938420348,9.55555555555556,4,18,0.56458538517362,0.0287817938420348,0.0542168674698795,15,5.96020116502044,
ranked_0_enzyme_mimicB1-501EN219d,331,1648,0.0301748603863407,9.95770392749245,4,17,0.53579773256777,0.0301748603863407,0.0515151515151515,12,4.82933260093381,
ranked_0_enzyme_mimicB1-501EN97c,315,1578,0.0319077949651198,10.0190476190476,2,20,0.544470428910942,0.0319077949651198,0.0636942675159236,12,4.81627742392074,
ranked_0_enzyme_mimicB1-501EN241b,327,1659,0.0311251196037598,10.1467889908257,4,18,0.552012946778192,0.0311251196037598,0.0552147239263804,17,5.81169208832855,
ranked_0_enzyme_mimicB1-501EN76b,330,1637,0.030155659942894,9.92121212121212,3,16,0.530589494680404,0.030155659942894,0.0486322188449848,11,4.90861195542047,
ranked_0_enzyme_mimicB1-501EN353e,339,1723,0.0300745317763698,10.165191740413,4,17,0.539905060428225,0.0300745317763698,0.0502958579881657,11,4.98025867937372,
ranked_0_enzyme_mimicB1-501EN272a,331,1630,0.0298452806005676,9.84894259818731,2,17,0.54580999140267,0.0298452806005676,0.0515151515151515,14,4.9460404650737,
ranked_0_enzyme_mimicB1-501EN321d,328,1672,0.0311777429700903,10.1951219512195,2,18,0.541899823136373,0.0311777429700903,0.055045871559633,11,4.75742149623331,
ranked_0_enzyme_mimicB1-501EN381c,337,1654,0.0292143563656917,9.8160237388724,4,19,0.558151265862954,0.0292143563656917,0.056547619047619,13,5.0339656634167,
ranked_0_enzyme_mimicB1-501EN56c,332,1650,0.0300294834928839,9.93975903614458,4,17,0.543904925690893,0.0300294834928839,0.0513595166163142,12,5.02187602373239,
ranked_0_enzyme_mimicB1-501EN212d,337,1658,0.0292850077716547,9.83976261127596,4,18,0.540478601710928,0.0292850077716547,0.0535714285714286,13,4.96864843860393,
ranked_0_enzyme_mimicB1-501EN19e,343,1605,0.0273643291903227,9.35860058309038,2,16,0.546553883434349,0.0273643291903227,0.0467836257309942,15,5.46730772509505,
ranked_0_enzyme_mimicB1-501EN230d,321,1371,0.0266939252336449,8.54205607476636,2,18,0.577089507422107,0.0266939252336449,0.05625,26,7.08952492211838,
